,imbalanceRatio,Subset,Indicator,Sorted_Features
96,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_55,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'SkinThickness', 'Pregnancies', 'Insulin']"
97,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_55,orderStd,"['DiabetesPedigreeFunction', 'Glucose', 'BMI', 'Age', 'Insulin', 'BloodPressure', 'Pregnancies', 'SkinThickness']"
98,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_55,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'SkinThickness', 'Pregnancies', 'Insulin']"
99,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_142,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'SkinThickness', 'Insulin', 'Pregnancies', 'BloodPressure']"
100,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_142,orderStd,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'SkinThickness', 'Insulin', 'Pregnancies']"
101,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_142,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'SkinThickness', 'Insulin', 'Pregnancies', 'BloodPressure']"
102,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_50,orderMean,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
103,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_50,orderStd,"['BMI', 'Glucose', 'BloodPressure', 'Age', 'DiabetesPedigreeFunction', 'SkinThickness', 'Insulin', 'Pregnancies']"
104,rf_shap_list_ir_3,rf_shap_list_ir_3_subset_50,orderSum,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
105,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_136,orderMean,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'SkinThickness', 'BloodPressure', 'Pregnancies', 'Insulin']"
106,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_136,orderStd,"['BMI', 'Age', 'Glucose', 'SkinThickness', 'BloodPressure', 'DiabetesPedigreeFunction', 'Insulin', 'Pregnancies']"
107,rf_shap_list_ir_1,rf_shap_list_ir_1_subset_136,orderSum,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'SkinThickness', 'BloodPressure', 'Pregnancies', 'Insulin']"
108,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_23,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
109,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_23,orderStd,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin', 'SkinThickness', 'BloodPressure']"
110,rf_shap_list_ir_2,rf_shap_list_ir_2_subset_23,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
111,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_148,orderMean,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
112,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_148,orderStd,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin', 'BloodPressure', 'SkinThickness']"
113,rf_shap_list_ir_5,rf_shap_list_ir_5_subset_148,orderSum,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'Pregnancies', 'BloodPressure', 'SkinThickness', 'Insulin']"
114,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_64,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Age', 'BloodPressure', 'Pregnancies', 'SkinThickness', 'Insulin']"
115,rf_shap_list_ir_4,rf_shap_list_ir_4_subset_64,orderStd,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Pregnancies', 'Insulin', 'SkinThickness']"
