,index,shapMean,shapStd,shapSum,subset,imbalance_ratio
141,BMI,0.11677315428199778,0.2059097010304979,59.55430868381887,mlp_shap_list_ir_4_subset_146,mlp_shap_list_ir_4
142,DiabetesPedigreeFunction,0.07324482300793042,0.3197469037187616,37.35485973404452,mlp_shap_list_ir_4_subset_146,mlp_shap_list_ir_4
143,Age,0.20306159753217895,0.5296123872492955,103.56141474141127,mlp_shap_list_ir_4_subset_146,mlp_shap_list_ir_4
144,Pregnancies,0.036498231013840254,0.15372367173100834,18.61409781705853,mlp_shap_list_ir_2_subset_9,mlp_shap_list_ir_2
145,Glucose,0.0526086945465555,0.17792274635485425,26.830434218743306,mlp_shap_list_ir_2_subset_9,mlp_shap_list_ir_2
146,BloodPressure,0.08643134357407407,0.630823024486182,44.07998522277778,mlp_shap_list_ir_2_subset_9,mlp_shap_list_ir_2
147,SkinThickness,0.1203260991063162,0.8622502954768593,61.366310544221264,mlp_shap_list_ir_2_subset_9,mlp_shap_list_ir_2
148,Insulin,0.10542363999723185,0.5398718898411397,53.76605639858825,mlp_shap_list_ir_2_subset_9,mlp_shap_list_ir_2
149,BMI,0.03153796001007853,0.20003625949178333,16.08435960514005,mlp_shap_list_ir_2_subset_9,mlp_shap_list_ir_2
150,DiabetesPedigreeFunction,0.003429508218309209,0.010977367244760493,1.7490491913376967,mlp_shap_list_ir_2_subset_9,mlp_shap_list_ir_2
151,Age,0.06359580059946517,0.30385327729015027,32.433858305727234,mlp_shap_list_ir_2_subset_9,mlp_shap_list_ir_2
152,Pregnancies,0.04118312279294641,0.09251697921326882,21.00339262440267,mlp_shap_list_ir_2_subset_55,mlp_shap_list_ir_2
153,Glucose,0.263777876636989,1.4443884441505335,134.52671708486437,mlp_shap_list_ir_2_subset_55,mlp_shap_list_ir_2
154,BloodPressure,0.22216194603272998,1.287098236896574,113.3025924766923,mlp_shap_list_ir_2_subset_55,mlp_shap_list_ir_2
155,SkinThickness,0.34380736028283804,3.1793255572679513,175.3417537442474,mlp_shap_list_ir_2_subset_55,mlp_shap_list_ir_2
156,Insulin,0.21049177446354198,0.7154674316570466,107.35080497640641,mlp_shap_list_ir_2_subset_55,mlp_shap_list_ir_2
157,BMI,0.15758862122604317,1.154732299677729,80.37019682528202,mlp_shap_list_ir_2_subset_55,mlp_shap_list_ir_2
158,DiabetesPedigreeFunction,0.06397980316220765,0.5201554911014813,32.6296996127259,mlp_shap_list_ir_2_subset_55,mlp_shap_list_ir_2
159,Age,0.3157969458696219,2.492624567120091,161.05644239350718,mlp_shap_list_ir_2_subset_55,mlp_shap_list_ir_2
160,Pregnancies,0.2952362341921438,1.9105260377984206,150.57047943799333,mlp_shap_list_ir_4_subset_99,mlp_shap_list_ir_4
161,Glucose,0.4697924989784968,1.9624657902519695,239.59417447903337,mlp_shap_list_ir_4_subset_99,mlp_shap_list_ir_4
162,BloodPressure,0.5272186001752739,3.0802497480810658,268.8814860893897,mlp_shap_list_ir_4_subset_99,mlp_shap_list_ir_4
163,SkinThickness,2.0807773653096713,23.38761906307093,1061.1964563079323,mlp_shap_list_ir_4_subset_99,mlp_shap_list_ir_4
164,Insulin,2.465530735434464,30.7693693096179,1257.4206750715769,mlp_shap_list_ir_4_subset_99,mlp_shap_list_ir_4
165,BMI,0.2198010129772867,0.9453478064456192,112.09851661841623,mlp_shap_list_ir_4_subset_99,mlp_shap_list_ir_4
166,DiabetesPedigreeFunction,0.1397327672578921,1.274932961149365,71.26371130152498,mlp_shap_list_ir_4_subset_99,mlp_shap_list_ir_4
167,Age,0.6267431858932698,5.074154447978901,319.6390248055676,mlp_shap_list_ir_4_subset_99,mlp_shap_list_ir_4
168,Pregnancies,0.14803300686101786,1.1204863186535803,75.4968334991191,mlp_shap_list_ir_2_subset_148,mlp_shap_list_ir_2
169,Glucose,0.14618549408377077,1.0305873350428267,74.55460198272309,mlp_shap_list_ir_2_subset_148,mlp_shap_list_ir_2
170,BloodPressure,0.25291348703114286,2.120579706863467,128.98587838588287,mlp_shap_list_ir_2_subset_148,mlp_shap_list_ir_2
171,SkinThickness,0.3793679085226308,2.636336772797923,193.47763334654172,mlp_shap_list_ir_2_subset_148,mlp_shap_list_ir_2
172,Insulin,0.3656909476386055,2.7248990384655762,186.5023832956888,mlp_shap_list_ir_2_subset_148,mlp_shap_list_ir_2
173,BMI,0.1747718270401392,1.537929800374045,89.13363179047099,mlp_shap_list_ir_2_subset_148,mlp_shap_list_ir_2
174,DiabetesPedigreeFunction,0.03320955491731619,0.21946569648254194,16.936873007831256,mlp_shap_list_ir_2_subset_148,mlp_shap_list_ir_2
175,Age,0.19857914009225178,1.8377392252071796,101.27536144704841,mlp_shap_list_ir_2_subset_148,mlp_shap_list_ir_2
176,Pregnancies,0.08862508204093959,0.3270237503061183,45.198791840879196,mlp_shap_list_ir_4_subset_23,mlp_shap_list_ir_4
177,Glucose,0.45986426271360376,3.5097846429559576,234.5307739839379,mlp_shap_list_ir_4_subset_23,mlp_shap_list_ir_4
178,BloodPressure,0.2882304306399662,1.2870183542940792,146.99751962638274,mlp_shap_list_ir_4_subset_23,mlp_shap_list_ir_4
179,SkinThickness,0.5017507631614576,4.097637966026746,255.89288921234336,mlp_shap_list_ir_4_subset_23,mlp_shap_list_ir_4
180,Insulin,0.6544109757609808,4.030412215890638,333.7495976381002,mlp_shap_list_ir_4_subset_23,mlp_shap_list_ir_4
181,BMI,0.161394819160698,0.8514420795483018,82.31135777195598,mlp_shap_list_ir_4_subset_23,mlp_shap_list_ir_4
182,DiabetesPedigreeFunction,0.2049016325169493,2.6049386175816105,104.49983258364414,mlp_shap_list_ir_4_subset_23,mlp_shap_list_ir_4
183,Age,0.2721968100899916,1.3004788929892959,138.8203731458957,mlp_shap_list_ir_4_subset_23,mlp_shap_list_ir_4
184,Pregnancies,0.12471143034451465,0.43427999323594013,63.60282947570247,mlp_shap_list_ir_4_subset_141,mlp_shap_list_ir_4
185,Glucose,0.39857710380989114,2.298819948475682,203.2743229430445,mlp_shap_list_ir_4_subset_141,mlp_shap_list_ir_4
186,BloodPressure,0.24333063218358061,0.9511607837337835,124.09862241362612,mlp_shap_list_ir_4_subset_141,mlp_shap_list_ir_4
187,SkinThickness,0.20519774335482727,0.5891001836956963,104.6508491109619,mlp_shap_list_ir_4_subset_141,mlp_shap_list_ir_4
188,Insulin,0.27177437647153185,0.6446414083868067,138.60493200048126,mlp_shap_list_ir_4_subset_141,mlp_shap_list_ir_4
189,BMI,0.09228674133711193,0.27950778699272777,47.06623808192708,mlp_shap_list_ir_4_subset_141,mlp_shap_list_ir_4
190,DiabetesPedigreeFunction,0.10813080150462022,0.9192567906125596,55.14670876735631,mlp_shap_list_ir_4_subset_141,mlp_shap_list_ir_4
191,Age,0.16896611510320092,0.5353804042904736,86.17271870263247,mlp_shap_list_ir_4_subset_141,mlp_shap_list_ir_4
192,Pregnancies,0.060864813944051556,0.14619472535289335,31.041055111466292,mlp_shap_list_ir_3_subset_47,mlp_shap_list_ir_3
193,Glucose,0.1338766120471788,0.370363621528877,68.27707214406118,mlp_shap_list_ir_3_subset_47,mlp_shap_list_ir_3
