,imbalanceRatio,Subset,Indicator,Sorted_Features
102,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_9,orderMean,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Insulin', 'Pregnancies', 'SkinThickness']"
103,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_9,orderStd,"['BMI', 'Glucose', 'Age', 'DiabetesPedigreeFunction', 'Insulin', 'Pregnancies', 'BloodPressure', 'SkinThickness']"
104,xgb_shap_list_ir_5,xgb_shap_list_ir_5_subset_9,orderSum,"['Glucose', 'BMI', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'Insulin', 'Pregnancies', 'SkinThickness']"
105,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_69,orderMean,"['Glucose', 'BMI', 'Pregnancies', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin']"
106,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_69,orderStd,"['Glucose', 'BMI', 'Pregnancies', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin']"
107,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_69,orderSum,"['Glucose', 'BMI', 'Pregnancies', 'Age', 'DiabetesPedigreeFunction', 'BloodPressure', 'SkinThickness', 'Insulin']"
108,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_125,orderMean,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin', 'Age', 'BloodPressure', 'SkinThickness']"
109,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_125,orderStd,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'Insulin', 'Pregnancies', 'BloodPressure', 'Age', 'SkinThickness']"
110,xgb_shap_list_ir_4,xgb_shap_list_ir_4_subset_125,orderSum,"['Glucose', 'BMI', 'DiabetesPedigreeFunction', 'Pregnancies', 'Insulin', 'Age', 'BloodPressure', 'SkinThickness']"
111,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_81,orderMean,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'BloodPressure', 'Age', 'Insulin', 'Pregnancies', 'SkinThickness']"
112,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_81,orderStd,"['Glucose', 'BMI', 'BloodPressure', 'DiabetesPedigreeFunction', 'Pregnancies', 'Age', 'Insulin', 'SkinThickness']"
113,xgb_shap_list_ir_2,xgb_shap_list_ir_2_subset_81,orderSum,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'BloodPressure', 'Age', 'Insulin', 'Pregnancies', 'SkinThickness']"
114,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_145,orderMean,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'Pregnancies', 'Age', 'Insulin', 'BloodPressure', 'SkinThickness']"
115,xgb_shap_list_ir_3,xgb_shap_list_ir_3_subset_145,orderStd,"['Glucose', 'DiabetesPedigreeFunction', 'BMI', 'Age', 'Pregnancies', 'Insulin', 'SkinThickness', 'BloodPressure']"
